Filename,Method,OutlierFraction,NumTrials,BiasCorrection,NumOGKIterations,UnivariateEstimator,ReweightingMethod,NumConcentrationSteps,StartMethod,Parameter_Iteration,F1_Median,F1_Range,ARI_Median
arsenic-female-lung,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.21621621621621617,0.0,1.0
arsenic-female-lung,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.21621621621621617,0.0,1.0
arsenic-female-lung,fmcd,0.5,1000,1,2,tauscale,rfch,10,classical,0,0.21621621621621617,0.0,1.0
arsenic-female-lung,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.2147651006711409,0.0,1.0
arsenic-male-bladder,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.18416514240919774,0.012802275960170556,0.9792291644574806
arsenic-male-bladder,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.2545454545454545,0.0,1.0
arsenic-male-bladder,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.2112676056338028,0.0,1.0
arsenic-male-bladder,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.37333333333333324,0.0,1.0
arsenic-male-bladder,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.3218390804597701,0.0,1.0
arsenic-male-bladder,fmcd,0.2,500,1,2,tauscale,rfch,10,classical,0,0.2828282828282828,0.0,1.0
arsenic-male-bladder,fmcd,0.25,500,1,2,tauscale,rfch,10,classical,0,0.2553305915849414,0.0,0.9837853486799585
arsenic-male-bladder,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.2205882352941176,0.0,1.0
arsenic-male-bladder,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.1969403687027602,0.0,0.9894004195634707
arsenic-male-bladder,fmcd,0.5,2,1,2,tauscale,rfch,10,classical,0,0.18488901423783022,0.002172338884865997,0.9856143270845876
arsenic-male-bladder,fmcd,0.5,5,1,2,tauscale,rfch,10,classical,0,0.1860465116279069,0.0,1.0
arsenic-male-bladder,fmcd,0.5,10,1,2,tauscale,rfch,10,classical,0,0.1860465116279069,0.0,1.0
arsenic-male-bladder,fmcd,0.5,25,1,2,tauscale,rfch,10,classical,0,0.1860465116279069,0.0,1.0
arsenic-male-bladder,fmcd,0.5,50,1,2,tauscale,rfch,10,classical,0,0.1860465116279069,0.0,1.0
arsenic-male-bladder,fmcd,0.5,100,1,2,tauscale,rfch,10,classical,0,0.1854193885550038,0.0,0.9910982133389203
arsenic-male-bladder,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.18353801933629468,0.01714285714285693,0.9762619022371208
arsenic-male-bladder,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.18479226548210076,0.0,0.9841746014914138
arsenic-male-bladder,fmcd,0.5,1000,1,2,tauscale,rfch,10,classical,0,0.18353801933629468,0.01714285714285693,0.9762619022371207
arsenic-male-bladder,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.18416514240919774,0.012802275960170556,0.9792291644574806
arsenic-male-lung,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.1597500650872168,0.013657056145675188,0.9792291644574806
arsenic-male-lung,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.2626262626262626,0.0,1.0
arsenic-male-lung,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.19847328244274812,0.0,1.0
arsenic-male-lung,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.40625,0.0,1.0
arsenic-male-lung,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.3421052631578947,0.0,1.0
arsenic-male-lung,fmcd,0.2,500,1,2,tauscale,rfch,10,classical,0,0.2947979797979798,0.0,0.9960311661219095
arsenic-male-lung,fmcd,0.25,500,1,2,tauscale,rfch,10,classical,0,0.2653061224489796,0.0,1.0
arsenic-male-lung,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.20800000000000002,0.0,1.0
arsenic-male-lung,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.18722889561948083,0.014388489208633249,0.9789327609729638
arsenic-male-lung,fmcd,0.5,2,1,2,tauscale,rfch,10,classical,0,0.16179731110936388,0.0,0.966421151518269
arsenic-male-lung,fmcd,0.5,5,1,2,tauscale,rfch,10,classical,0,0.16149068322981358,0.0,1.0
arsenic-male-lung,fmcd,0.5,10,1,2,tauscale,rfch,10,classical,0,0.16149068322981358,0.0,1.0
arsenic-male-lung,fmcd,0.5,25,1,2,tauscale,rfch,10,classical,0,0.16149068322981358,0.0,1.0
arsenic-male-lung,fmcd,0.5,50,1,2,tauscale,rfch,10,classical,0,0.161099190664408,0.0,0.9910849030094342
arsenic-male-lung,fmcd,0.5,100,1,2,tauscale,rfch,10,classical,0,0.16091047718228133,0.0,0.9910982133389206
arsenic-male-lung,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.15916985903968456,0.018292682926829163,0.9762619022371207
arsenic-male-lung,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.16033027113474907,0.0,0.9841746014914138
arsenic-male-lung,fmcd,0.5,1000,1,2,tauscale,rfch,10,classical,0,0.15916985903968456,0.018292682926829163,0.9762619022371208
arsenic-male-lung,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.15907017343275257,0.018292682926829163,0.976082809098367
backache,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
backache,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.2921348314606741,0.0,1.0
backache,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
backache,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
backache,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
backache,fmcd,0.2,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
backache,fmcd,0.25,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
backache,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
backache,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
backache,fmcd,0.5,2,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
backache,fmcd,0.5,5,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
backache,fmcd,0.5,10,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
backache,fmcd,0.5,25,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
backache,fmcd,0.5,50,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
backache,fmcd,0.5,100,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
backache,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
backache,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
backache,fmcd,0.5,1000,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
backache,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
breastw,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
breastw,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.6406685236768802,0.0,1.0
breastw,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
breastw,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
breastw,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
breastw,fmcd,0.2,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
breastw,fmcd,0.25,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
breastw,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
breastw,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
breastw,fmcd,0.5,2,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
breastw,fmcd,0.5,5,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
breastw,fmcd,0.5,10,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
breastw,fmcd,0.5,25,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
breastw,fmcd,0.5,50,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
breastw,fmcd,0.5,100,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
breastw,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
breastw,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
breastw,fmcd,0.5,1000,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
breastw,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
cardio,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.28778467908902694,0.0,1.0
cardio,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
cardio,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
cardio,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.28778467908902694,0.0,1.0
cardio,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.28778467908902694,0.0,1.0
cardio,fmcd,0.2,500,1,2,tauscale,rfch,10,classical,0,0.28778467908902694,0.0,1.0
cardio,fmcd,0.25,500,1,2,tauscale,rfch,10,classical,0,0.28778467908902694,0.0,1.0
cardio,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.28778467908902694,0.0,1.0
cardio,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.28778467908902694,0.0,1.0
cardio,fmcd,0.5,2,1,2,tauscale,rfch,10,classical,0,0.28778467908902694,0.0,1.0
cardio,fmcd,0.5,5,1,2,tauscale,rfch,10,classical,0,0.28778467908902694,0.0,1.0
cardio,fmcd,0.5,10,1,2,tauscale,rfch,10,classical,0,0.28778467908902694,0.0,1.0
cardio,fmcd,0.5,25,1,2,tauscale,rfch,10,classical,0,0.28778467908902694,0.0,1.0
cardio,fmcd,0.5,50,1,2,tauscale,rfch,10,classical,0,0.28778467908902694,0.0,1.0
cardio,fmcd,0.5,100,1,2,tauscale,rfch,10,classical,0,0.28778467908902694,0.0,1.0
cardio,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.28778467908902694,0.0,1.0
cardio,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.28778467908902694,0.0,1.0
cardio,fmcd,0.5,1000,1,2,tauscale,rfch,10,classical,0,0.28778467908902694,0.0,1.0
cardio,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.28778467908902694,0.0,1.0
climate-model-simulation-crashes,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.00363636363636363,0.0,0.8
climate-model-simulation-crashes,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
climate-model-simulation-crashes,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
climate-model-simulation-crashes,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
climate-model-simulation-crashes,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
climate-model-simulation-crashes,fmcd,0.2,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,0.8
climate-model-simulation-crashes,fmcd,0.25,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,0.8
climate-model-simulation-crashes,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,0.8
climate-model-simulation-crashes,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.0135593220338983,0.0,0.4713254078073559
climate-model-simulation-crashes,fmcd,0.5,2,1,2,tauscale,rfch,10,classical,0,0.006703296703296691,0.0,0.3403639649754705
climate-model-simulation-crashes,fmcd,0.5,5,1,2,tauscale,rfch,10,classical,0,0.00338983050847457,0.0,0.4724403545147638
climate-model-simulation-crashes,fmcd,0.5,10,1,2,tauscale,rfch,10,classical,0,0.02641325536062377,1.0,0.46886477046515423
climate-model-simulation-crashes,fmcd,0.5,25,1,2,tauscale,rfch,10,classical,0,0.019090909090909092,0.0,0.6253810514278665
climate-model-simulation-crashes,fmcd,0.5,50,1,2,tauscale,rfch,10,classical,0,0.0038461538461538403,0.0,0.8
climate-model-simulation-crashes,fmcd,0.5,100,1,2,tauscale,rfch,10,classical,0,0.008219178082191771,0.0,0.6221466311419698
climate-model-simulation-crashes,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.01014888337468981,1.0,0.3450026715061387
climate-model-simulation-crashes,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.0035087719298245597,0.0,0.6220309855859024
climate-model-simulation-crashes,fmcd,0.5,1000,1,2,tauscale,rfch,10,classical,0,0.0,0.0,0.6275916859682635
climate-model-simulation-crashes,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.0,0.0,0.8
datatrieve,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
datatrieve,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
datatrieve,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
datatrieve,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
datatrieve,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
datatrieve,fmcd,0.2,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
datatrieve,fmcd,0.25,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
datatrieve,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
datatrieve,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
datatrieve,fmcd,0.5,2,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
datatrieve,fmcd,0.5,5,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
datatrieve,fmcd,0.5,10,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
datatrieve,fmcd,0.5,25,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
datatrieve,fmcd,0.5,50,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
datatrieve,fmcd,0.5,100,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
datatrieve,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
datatrieve,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
datatrieve,fmcd,0.5,1000,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
datatrieve,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
fertility,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
fertility,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.1538461538461538,0.0,1.0
fertility,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
fertility,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
fertility,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
fertility,fmcd,0.2,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
fertility,fmcd,0.25,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
fertility,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
fertility,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
fertility,fmcd,0.5,2,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
fertility,fmcd,0.5,5,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
fertility,fmcd,0.5,10,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
fertility,fmcd,0.5,25,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
fertility,fmcd,0.5,50,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
fertility,fmcd,0.5,100,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
fertility,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
fertility,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
fertility,fmcd,0.5,1000,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
fertility,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
flare,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
flare,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
flare,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
flare,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
flare,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
flare,fmcd,0.2,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
flare,fmcd,0.25,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
flare,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
flare,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
flare,fmcd,0.5,2,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
flare,fmcd,0.5,5,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
flare,fmcd,0.5,10,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
flare,fmcd,0.5,25,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
flare,fmcd,0.5,50,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
flare,fmcd,0.5,100,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
flare,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
flare,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
flare,fmcd,0.5,1000,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
flare,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
glass,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
glass,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.1894736842105263,0.0,1.0
glass,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
glass,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
glass,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
glass,fmcd,0.2,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
glass,fmcd,0.25,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
glass,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
glass,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
glass,fmcd,0.5,2,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
glass,fmcd,0.5,5,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
glass,fmcd,0.5,10,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
glass,fmcd,0.5,25,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
glass,fmcd,0.5,50,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
glass,fmcd,0.5,100,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
glass,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
glass,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
glass,fmcd,0.5,1000,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
glass,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
ionosphere,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
ionosphere,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.7323076923076923,0.0,1.0
ionosphere,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
ionosphere,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
ionosphere,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
ionosphere,fmcd,0.2,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
ionosphere,fmcd,0.25,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
ionosphere,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
ionosphere,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
ionosphere,fmcd,0.5,2,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
ionosphere,fmcd,0.5,5,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
ionosphere,fmcd,0.5,10,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
ionosphere,fmcd,0.5,25,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
ionosphere,fmcd,0.5,50,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
ionosphere,fmcd,0.5,100,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
ionosphere,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
ionosphere,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
ionosphere,fmcd,0.5,1000,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
ionosphere,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
kc3,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
kc3,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
kc3,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
kc3,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
kc3,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
kc3,fmcd,0.2,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
kc3,fmcd,0.25,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
kc3,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
kc3,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
kc3,fmcd,0.5,2,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
kc3,fmcd,0.5,5,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
kc3,fmcd,0.5,10,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
kc3,fmcd,0.5,25,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
kc3,fmcd,0.5,50,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
kc3,fmcd,0.5,100,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
kc3,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
kc3,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
kc3,fmcd,0.5,1000,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
kc3,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
letter,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
letter,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.2532051282051282,0.0,1.0
letter,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.23224043715846993,0.0,1.0
letter,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
letter,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
letter,fmcd,0.2,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
letter,fmcd,0.25,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
