,Filename,ContaminationFraction,NumLearners,NumObservationsPerLearner,Parameter_Iteration,F1_Median,F1_Range,ARI_Median
920,lympho,0,100,auto,0,0.0,0.0,1.0
921,lympho,0.05,100,auto,0,0.8371794871794872,0.09090909090909093,0.7868539182404422
922,lympho,0.1,100,auto,0,0.5714285714285714,0.0,0.9011873787436807
923,lympho,0.15,100,auto,0,0.4317460317460317,0.0,0.8954051153233303
924,lympho,0.2,100,auto,0,0.33624649859943984,0.0,0.8258392778601231
925,lympho,0.25,100,auto,0,0.2790697674418604,0.0,0.7501693097616889
926,lympho,LOF,100,auto,0,0.0,0.0,1.0
927,lympho,IF,100,auto,0,0.20102863822326117,0.0,0.7053100425325939
928,lympho,0,1,auto,0,0.0,0.0,1.0
929,lympho,0,2,auto,0,0.0,0.0,1.0
930,lympho,0,4,auto,0,0.0,0.0,1.0
931,lympho,0,8,auto,0,0.0,0.0,1.0
932,lympho,0,16,auto,0,0.0,0.0,1.0
933,lympho,0,32,auto,0,0.0,0.0,1.0
934,lympho,0,64,auto,0,0.0,0.0,1.0
935,lympho,0,128,auto,0,0.0,0.0,1.0
936,lympho,0,256,auto,0,0.0,0.0,1.0
937,lympho,0,512,auto,0,0.0,0.0,1.0
938,lympho,0,100,0.05,0,0.0,0.0,1.0
939,lympho,0,100,0.1,0,0.0,0.0,1.0
940,lympho,0,100,0.2,0,0.0,0.0,1.0
941,lympho,0,100,0.5,0,0.0,0.0,1.0
942,lympho,0,100,1,0,0.0,0.0,1.0
943,mw1,0,100,auto,0,0.0,0.0,1.0
944,mw1,0.05,100,auto,0,0.19999999999999996,0.0,0.9181169465354239
945,mw1,0.1,100,auto,0,0.283149330767212,0.09118075184263826,0.8376675022859205
946,mw1,0.15,100,auto,0,0.31722434868502286,0.03448275862068954,0.8809455326297088
947,mw1,0.2,100,auto,0,0.29158622908622905,0.0303030303030302,0.8798942684509858
948,mw1,0.25,100,auto,0,0.2653597039093222,0.028571428571428654,0.8283485901959472
949,mw1,LOF,100,auto,0,0.10254706533776295,0.008849557522124105,0.9233394771954396
950,mw1,IF,100,auto,0,0.309090909090909,0.06249999999999993,0.8722631448254072
951,mw1,0,1,auto,0,0.0,0.0,1.0
952,mw1,0,2,auto,0,0.0,0.0,1.0
953,mw1,0,4,auto,0,0.0,0.0,1.0
954,mw1,0,8,auto,0,0.0,0.0,1.0
955,mw1,0,16,auto,0,0.0,0.0,1.0
956,mw1,0,32,auto,0,0.0,0.0,1.0
957,mw1,0,64,auto,0,0.0,0.0,1.0
958,mw1,0,128,auto,0,0.0,0.0,1.0
959,mw1,0,256,auto,0,0.0,0.0,1.0
960,mw1,0,512,auto,0,0.0,0.0,1.0
961,mw1,0,100,0.05,0,0.0,0.0,1.0
962,mw1,0,100,0.1,0,0.0,0.0,1.0
963,mw1,0,100,0.2,0,0.0,0.0,1.0
964,mw1,0,100,0.5,0,0.0,0.0,1.0
965,mw1,0,100,1,0,0.0,0.0,1.0
966,optdigits,0,100,auto,0,0.0,0.0,1.0
967,optdigits,0.05,100,auto,0,0.05484014589011928,0.1848442684362625,0.6820160923635634
968,optdigits,0.1,100,auto,0,0.06852892700466144,0.09778727582068306,0.6657038210601307
969,optdigits,0.15,100,auto,0,0.07668015571206985,0.2845364178760967,0.6645543703096655
970,optdigits,0.2,100,auto,0,0.09342449268912503,0.10480745960497262,0.6577908361483794
971,optdigits,0.25,100,auto,0,0.10610604966226408,0.11217400633081759,0.6417874033491565
972,optdigits,LOF,100,auto,0,0.00252368442003024,0.0,0.4394491398030205
973,optdigits,IF,100,auto,0,0.1116156694199214,0.1121777219717633,0.6522061024753449
974,optdigits,0,1,auto,0,0.0,0.0,1.0
975,optdigits,0,2,auto,0,0.0,0.0,1.0
976,optdigits,0,4,auto,0,0.0,0.0,1.0
977,optdigits,0,8,auto,0,0.0,0.0,1.0
978,optdigits,0,16,auto,0,0.0,0.0,1.0
979,optdigits,0,32,auto,0,0.0,0.0,1.0
980,optdigits,0,64,auto,0,0.0,0.0,1.0
981,optdigits,0,128,auto,0,0.0,0.0,1.0
982,optdigits,0,256,auto,0,0.0,0.0,1.0
983,optdigits,0,512,auto,0,0.0,0.0,1.0
984,optdigits,0,100,0.05,0,0.0,0.0,1.0
985,optdigits,0,100,0.1,0,0.0,0.0,1.0
986,optdigits,0,100,0.2,0,0.0,0.0,1.0
987,optdigits,0,100,0.5,0,0.0,0.0,1.0
988,optdigits,0,100,1,0,0.0,0.0,1.0
989,pc1,0,100,auto,0,0.0,0.0,1.0
990,pc1,0.05,100,auto,0,0.26120749479528105,0.05010020040080162,0.9118277278863706
991,pc1,0.1,100,auto,0,0.26836955285015357,0.019607843137255034,0.9437220446452875
992,pc1,0.15,100,auto,0,0.22526247004179858,0.0031023784901756664,0.9063283840074186
993,pc1,0.2,100,auto,0,0.21955287198940537,0.016641101328967903,0.8990588760745388
994,pc1,0.25,100,auto,0,0.21568226740929242,0.021897268408550923,0.8753899211019002
995,pc1,LOF,100,auto,0,0.26060606060606056,0.05109489051094891,0.9129227883828686
996,pc1,IF,100,auto,0,0.2655913978494623,0.020408163265306315,0.9433467380815245
997,pc1,0,1,auto,0,0.0,0.0,1.0
998,pc1,0,2,auto,0,0.0,0.0,1.0
999,pc1,0,4,auto,0,0.0,0.0,1.0
1000,pc1,0,8,auto,0,0.0,0.0,1.0
1001,pc1,0,16,auto,0,0.0,0.0,1.0
1002,pc1,0,32,auto,0,0.0,0.0,1.0
1003,pc1,0,64,auto,0,0.0,0.0,1.0
1004,pc1,0,128,auto,0,0.0,0.0,1.0
1005,pc1,0,256,auto,0,0.0,0.0,1.0
1006,pc1,0,512,auto,0,0.0,0.0,1.0
1007,pc1,0,100,0.05,0,0.0,0.0,1.0
1008,pc1,0,100,0.1,0,0.0,0.0,1.0
1009,pc1,0,100,0.2,0,0.0,0.0,1.0
1010,pc1,0,100,0.5,0,0.0,0.0,1.0
1011,pc1,0,100,1,0,0.0,0.0,1.0
1012,pima,0,100,auto,0,0.0,0.0,1.0
1013,pima,0.05,100,auto,0,0.14126246990024077,0.02325581395348839,0.8072273692709341
1014,pima,0.1,100,auto,0,0.2582726659925851,0.028446889616273306,0.8186716160870188
1015,pima,0.15,100,auto,0,0.3393486014445042,0.026691273479697523,0.7972118263722567
1016,pima,0.2,100,auto,0,0.40475059382422796,0.020275354644519256,0.7730218424468017
1017,pima,0.25,100,auto,0,0.45277155040654743,0.007938220253214697,0.8318387007077045
1018,pima,LOF,100,auto,0,0.07963763936947324,0.1317128321085359,0.7054442487291084
1019,pima,IF,100,auto,0,0.3198441028629707,0.013791213809480308,0.7896106548560918
1020,pima,0,1,auto,0,0.0,0.0,1.0
1021,pima,0,2,auto,0,0.0,0.0,1.0
1022,pima,0,4,auto,0,0.0,0.0,1.0
1023,pima,0,8,auto,0,0.0,0.0,1.0
1024,pima,0,16,auto,0,0.0,0.0,1.0
1025,pima,0,32,auto,0,0.0,0.0,1.0
1026,pima,0,64,auto,0,0.0,0.0,1.0
1027,pima,0,128,auto,0,0.0,0.0,1.0
1028,pima,0,256,auto,0,0.0,0.0,1.0
1029,pima,0,512,auto,0,0.0,0.0,1.0
1030,pima,0,100,0.05,0,0.0,0.0,1.0
1031,pima,0,100,0.1,0,0.0,0.0,1.0
1032,pima,0,100,0.2,0,0.0,0.0,1.0
1033,pima,0,100,0.5,0,0.0,0.0,1.0
1034,pima,0,100,1,0,0.0,0.0,1.0
1035,satellite,0,100,auto,0,0.0,0.0,1.0
1036,satellite,0.05,100,auto,0,0.2495529369882265,0.019354775738014297,0.7800118683864713
1037,satellite,0.1,100,auto,0,0.4353280274362759,0.015184217374978564,0.851803202161601
1038,satellite,0.15,100,auto,0,0.552122892829696,0.009900591239710014,0.891006681375155
1039,satellite,0.2,100,auto,0,0.5866879566613822,0.018004032668519247,0.861240713921589
1040,satellite,0.25,100,auto,0,0.5904427714131383,0.019906206893893642,0.8051965882665251
1041,satellite,LOF,100,auto,0,0.10813832268899759,0.03506893088092479,0.7148201953862595
1042,satellite,IF,100,auto,0,0.5633480991289219,0.006419818576321434,0.9011704269528271
1043,satellite,0,1,auto,0,0.0,0.0,1.0
1044,satellite,0,2,auto,0,0.0,0.0,1.0
1045,satellite,0,4,auto,0,0.0,0.0,1.0
1046,satellite,0,8,auto,0,0.0,0.0,1.0
1047,satellite,0,16,auto,0,0.0,0.0,1.0
1048,satellite,0,32,auto,0,0.0,0.0,1.0
1049,satellite,0,64,auto,0,0.0,0.0,1.0
1050,satellite,0,128,auto,0,0.0,0.0,1.0
1051,satellite,0,256,auto,0,0.0,0.0,1.0
1052,satellite,0,512,auto,0,0.0,0.0,1.0
1053,satellite,0,100,0.05,0,0.0,0.0,1.0
1054,satellite,0,100,0.1,0,0.0,0.0,1.0
1055,satellite,0,100,0.2,0,0.0,0.0,1.0
1056,satellite,0,100,0.5,0,0.0,0.0,1.0
1057,satellite,0,100,1,0,0.0,0.0,1.0
1058,satimage-2,0,100,auto,0,0.0,0.0,1.0
1059,satimage-2,0.05,100,auto,0,0.3813276264685219,0.006951219512195148,0.8138634716065413
1060,satimage-2,0.1,100,auto,0,0.21445182183126638,0.007001390287964319,0.8155481355848105
1061,satimage-2,0.15,100,auto,0,0.149595005513595,0.0013347575307835788,0.7814144881928157
1062,satimage-2,0.2,100,auto,0,0.1152131465463011,0.004906101167287421,0.7498862640849473
1063,satimage-2,0.25,100,auto,0,0.09348065763548696,0.001729229244411719,0.7215474324973848
1064,satimage-2,LOF,100,auto,0,0.6340519455513568,0.003610108303249173,0.8775185102072575
1065,satimage-2,IF,100,auto,0,0.21521756696651106,0.005982373915971003,0.8180971826953396
1066,satimage-2,0,1,auto,0,0.0,0.0,1.0
1067,satimage-2,0,2,auto,0,0.0,0.0,1.0
1068,satimage-2,0,4,auto,0,0.0,0.0,1.0
1069,satimage-2,0,8,auto,0,0.0,0.0,1.0
1070,satimage-2,0,16,auto,0,0.0,0.0,1.0
1071,satimage-2,0,32,auto,0,0.0,0.0,1.0
1072,satimage-2,0,64,auto,0,0.0,0.0,1.0
1073,satimage-2,0,128,auto,0,0.0,0.0,1.0
1074,satimage-2,0,256,auto,0,0.0,0.0,1.0
1075,satimage-2,0,512,auto,0,0.0,0.0,1.0
1076,satimage-2,0,100,0.05,0,0.0,0.0,1.0
1077,satimage-2,0,100,0.1,0,0.0,0.0,1.0
1078,satimage-2,0,100,0.2,0,0.0,0.0,1.0
1079,satimage-2,0,100,0.5,0,0.0,0.0,1.0
1080,satimage-2,0,100,1,0,0.0,0.0,1.0
1081,thoracic_surgery,0,100,auto,0,0.0,0.0,1.0
1082,thoracic_surgery,0.05,100,auto,0,0.09483403459560537,0.11111111111111158,0.8442016654423101
1083,thoracic_surgery,0.1,100,auto,0,0.1936192160330091,0.046694060515502414,0.8305354779333423
1084,thoracic_surgery,0.15,100,auto,0,0.3001849948612538,0.035714285714285775,0.8296733558535155
1085,thoracic_surgery,0.2,100,auto,0,0.3262082896902588,0.04564602689133833,0.8256696108661907
1086,thoracic_surgery,0.25,100,auto,0,0.3254901960784314,0.04098360655737713,0.7972903706892509
1087,thoracic_surgery,LOF,100,auto,0,0.0814774281805745,0.14285714285714252,0.8050562803552564
1088,thoracic_surgery,IF,100,auto,0,0.3124529963142555,0.03343623312381445,0.8463106140565448
1089,thoracic_surgery,0,1,auto,0,0.0,0.0,1.0
1090,thoracic_surgery,0,2,auto,0,0.0,0.0,1.0
1091,thoracic_surgery,0,4,auto,0,0.0,0.0,1.0
1092,thoracic_surgery,0,8,auto,0,0.0,0.0,1.0
1093,thoracic_surgery,0,16,auto,0,0.0,0.0,1.0
1094,thoracic_surgery,0,32,auto,0,0.0,0.0,1.0
1095,thoracic_surgery,0,64,auto,0,0.0,0.0,1.0
1096,thoracic_surgery,0,128,auto,0,0.0,0.0,1.0
1097,thoracic_surgery,0,256,auto,0,0.0,0.0,1.0
1098,thoracic_surgery,0,512,auto,0,0.0,0.0,1.0
1099,thoracic_surgery,0,100,0.05,0,0.0,0.0,1.0
1100,thoracic_surgery,0,100,0.1,0,0.0,0.0,1.0
1101,thoracic_surgery,0,100,0.2,0,0.0,0.0,1.0
1102,thoracic_surgery,0,100,0.5,0,0.0,0.0,1.0
1103,thoracic_surgery,0,100,1,0,0.0,0.0,1.0
1104,thyroid,0,100,auto,0,0.0,0.0,1.0
1105,thyroid,0.05,100,auto,0,0.5063741089681878,0.026450447738731238,0.8902312857012546
1106,thyroid,0.1,100,auto,0,0.3764097445901193,0.006448623160276757,0.8909681312161845
1107,thyroid,0.15,100,auto,0,0.27499301524815434,0.005904500214995092,0.8858697471273941
1108,thyroid,0.2,100,auto,0,0.2189350257191966,0.004518114388395765,0.860725060864636
1109,thyroid,0.25,100,auto,0,0.1799018657003843,0.0004833252779120097,0.8506920064261866
1110,thyroid,LOF,100,auto,0,0.5389605571339928,0.01915708812260538,0.8933275933793318
1111,thyroid,IF,100,auto,0,0.38699863858222316,0.006473184515224515,0.8879509561376283
1112,thyroid,0,1,auto,0,0.0,0.0,1.0
1113,thyroid,0,2,auto,0,0.0,0.0,1.0
1114,thyroid,0,4,auto,0,0.0,0.0,1.0
1115,thyroid,0,8,auto,0,0.0,0.0,1.0
1116,thyroid,0,16,auto,0,0.0,0.0,1.0
1117,thyroid,0,32,auto,0,0.0,0.0,1.0
1118,thyroid,0,64,auto,0,0.0,0.0,1.0
1119,thyroid,0,128,auto,0,0.0,0.0,1.0
1120,thyroid,0,256,auto,0,0.0,0.0,1.0
1121,thyroid,0,512,auto,0,0.0,0.0,1.0
1122,thyroid,0,100,0.05,0,0.0,0.0,1.0
1123,thyroid,0,100,0.1,0,0.0,0.0,1.0
1124,thyroid,0,100,0.2,0,0.0,0.0,1.0
1125,thyroid,0,100,0.5,0,0.0,0.0,1.0
1126,thyroid,0,100,1,0,0.0,0.0,1.0
1127,vertebral,0,100,auto,0,0.0,0.0,1.0
1128,vertebral,0.05,100,auto,0,0.01428571428571428,1.0,0.8163136946934438
1129,vertebral,0.1,100,auto,0,0.03703703703703699,0.0,0.8412046494911662
1130,vertebral,0.15,100,auto,0,0.04559440559440558,0.33333333333333337,0.8725255214382093
1131,vertebral,0.2,100,auto,0,0.05391275391275384,0.0,0.7937073060379274
1132,vertebral,0.25,100,auto,0,0.06232323232323227,0.135483870967742,0.8425069440150774
1133,vertebral,LOF,100,auto,0,0.009756097560975601,0.0,0.8288376203954063
1134,vertebral,IF,100,auto,0,0.033403214535289966,0.0,0.8894831122455702
1135,vertebral,0,1,auto,0,0.0,0.0,1.0
1136,vertebral,0,2,auto,0,0.0,0.0,1.0
1137,vertebral,0,4,auto,0,0.0,0.0,1.0
1138,vertebral,0,8,auto,0,0.0,0.0,1.0
1139,vertebral,0,16,auto,0,0.0,0.0,1.0
1140,vertebral,0,32,auto,0,0.0,0.0,1.0
1141,vertebral,0,64,auto,0,0.0,0.0,1.0
1142,vertebral,0,128,auto,0,0.0,0.0,1.0
1143,vertebral,0,256,auto,0,0.0,0.0,1.0
1144,vertebral,0,512,auto,0,0.0,0.0,1.0
1145,vertebral,0,100,0.05,0,0.0,0.0,1.0
1146,vertebral,0,100,0.1,0,0.0,0.0,1.0
1147,vertebral,0,100,0.2,0,0.0,0.0,1.0
1148,vertebral,0,100,0.5,0,0.0,0.0,1.0
1149,vertebral,0,100,1,0,0.0,0.0,1.0
1150,visualizing_livestock,0,100,auto,0,0.0,0.0,1.0
1151,visualizing_livestock,0.05,100,auto,0,0.025806451612903198,1.0,0.7548290466587769
1152,visualizing_livestock,0.1,100,auto,0,0.04751066856330012,0.0,0.9069260058340226
1153,visualizing_livestock,0.15,100,auto,0,0.09999999999999995,0.19999999999999984,0.8481300058234749
1154,visualizing_livestock,0.2,100,auto,0,0.1458823529411765,0.1404494382022472,0.7763499672949318
1155,visualizing_livestock,0.25,100,auto,0,0.18353041695146954,0.07169498549523412,0.773946003591576
1156,visualizing_livestock,LOF,100,auto,0,0.0,0.0,1.0
1157,visualizing_livestock,IF,100,auto,0,0.15583508036338223,0.11111111111111127,0.8301764165030928
1158,visualizing_livestock,0,1,auto,0,0.0,0.0,1.0
1159,visualizing_livestock,0,2,auto,0,0.0,0.0,1.0
1160,visualizing_livestock,0,4,auto,0,0.0,0.0,1.0
1161,visualizing_livestock,0,8,auto,0,0.0,0.0,1.0
1162,visualizing_livestock,0,16,auto,0,0.0,0.0,1.0
1163,visualizing_livestock,0,32,auto,0,0.0,0.0,1.0
1164,visualizing_livestock,0,64,auto,0,0.0,0.0,1.0
1165,visualizing_livestock,0,128,auto,0,0.0,0.0,1.0
1166,visualizing_livestock,0,256,auto,0,0.0,0.0,1.0
1167,visualizing_livestock,0,512,auto,0,0.0,0.0,1.0
1168,visualizing_livestock,0,100,0.05,0,0.0,0.0,1.0
1169,visualizing_livestock,0,100,0.1,0,0.0,0.0,1.0
1170,visualizing_livestock,0,100,0.2,0,0.0,0.0,1.0
1171,visualizing_livestock,0,100,0.5,0,0.0,0.0,1.0
1172,visualizing_livestock,0,100,1,0,0.0,0.0,1.0
1173,vowels,0,100,auto,0,0.0,0.0,1.0
1174,vowels,0.05,100,auto,0,0.2290918343406439,0.09701492537313426,0.6405051508114172
1175,vowels,0.1,100,auto,0,0.19946624803767657,0.04151444702756569,0.665876151054488
1176,vowels,0.15,100,auto,0,0.17497272825708024,0.0430013618923297,0.6911937176967444
1177,vowels,0.2,100,auto,0,0.1645531508339857,0.0494910494910495,0.6719713476779002
1178,vowels,0.25,100,auto,0,0.1576472274380605,0.02600016568883929,0.6930579077511905
1179,vowels,LOF,100,auto,0,0.16107226107226105,0.22727272727272724,0.5012663168004529
1180,vowels,IF,100,auto,0,0.1880553226666979,0.10347819798973175,0.6647143219100605
1181,vowels,0,1,auto,0,0.0,0.0,1.0
1182,vowels,0,2,auto,0,0.0,0.0,1.0
1183,vowels,0,4,auto,0,0.0,0.0,1.0
1184,vowels,0,8,auto,0,0.0,0.0,1.0
1185,vowels,0,16,auto,0,0.0,0.0,1.0
1186,vowels,0,32,auto,0,0.0,0.0,1.0
1187,vowels,0,64,auto,0,0.0,0.0,1.0
1188,vowels,0,128,auto,0,0.0,0.0,1.0
1189,vowels,0,256,auto,0,0.0,0.0,1.0
1190,vowels,0,512,auto,0,0.0,0.0,1.0
1191,vowels,0,100,0.05,0,0.0,0.0,1.0
1192,vowels,0,100,0.1,0,0.0,0.0,1.0
1193,vowels,0,100,0.2,0,0.0,0.0,1.0
1194,vowels,0,100,0.5,0,0.0,0.0,1.0
1195,vowels,0,100,1,0,0.0,0.0,1.0
1196,wbc,0,100,auto,0,0.0,0.0,1.0
1197,wbc,0.05,100,auto,0,0.515,0.047619047619047755,0.8523425643946315
1198,wbc,0.1,100,auto,0,0.48895382817066046,0.03448275862068962,0.8986242205655623
1199,wbc,0.15,100,auto,0,0.4338661338661337,0.0,0.8790894806650679
1200,wbc,0.2,100,auto,0,0.3570661512027492,0.022827632662225875,0.8336291101408022
1201,wbc,0.25,100,auto,0,0.32201372997711664,0.02702702702702722,0.8238647786438348
1202,wbc,LOF,100,auto,0,0.5275510204081633,0.050119331742243464,0.8905735641572774
1203,wbc,IF,100,auto,0,0.5215234102026555,0.00702576112412185,0.90369760535201
1204,wbc,0,1,auto,0,0.0,0.0,1.0
1205,wbc,0,2,auto,0,0.0,0.0,1.0
1206,wbc,0,4,auto,0,0.0,0.0,1.0
1207,wbc,0,8,auto,0,0.0,0.0,1.0
1208,wbc,0,16,auto,0,0.0,0.0,1.0
1209,wbc,0,32,auto,0,0.0,0.0,1.0
1210,wbc,0,64,auto,0,0.0,0.0,1.0
1211,wbc,0,128,auto,0,0.0,0.0,1.0
1212,wbc,0,256,auto,0,0.0,0.0,1.0
1213,wbc,0,512,auto,0,0.0,0.0,1.0
1214,wbc,0,100,0.05,0,0.0,0.0,1.0
1215,wbc,0,100,0.1,0,0.0,0.0,1.0
1216,wbc,0,100,0.2,0,0.0,0.0,1.0
1217,wbc,0,100,0.5,0,0.0,0.0,1.0
1218,wbc,0,100,1,0,0.0,0.0,1.0
1219,wine,0,100,auto,0,0.0,0.0,1.0
1220,wine,0.05,100,auto,0,0.05,1.0,0.7346681364304112
1221,wine,0.1,100,auto,0,0.13913043478260864,0.3333333333333333,0.7167224057480174
1222,wine,0.15,100,auto,0,0.2689655172413793,0.18750000000000008,0.6848008914451374
1223,wine,0.2,100,auto,0,0.29539682539682544,0.09090909090909086,0.7192681354160056
1224,wine,0.25,100,auto,0,0.2728222996515679,0.009063444108761351,0.7061270802508186
1225,wine,LOF,100,auto,0,0.3043010752688171,0.09333333333333335,0.7121986499481794
1226,wine,IF,100,auto,0,0.2692307692307693,0.14285714285714302,0.7424412774398501
1227,wine,0,1,auto,0,0.0,0.0,1.0
1228,wine,0,2,auto,0,0.0,0.0,1.0
1229,wine,0,4,auto,0,0.0,0.0,1.0
1230,wine,0,8,auto,0,0.0,0.0,1.0
1231,wine,0,16,auto,0,0.0,0.0,1.0
1232,wine,0,32,auto,0,0.0,0.0,1.0
1233,wine,0,64,auto,0,0.0,0.0,1.0
1234,wine,0,128,auto,0,0.0,0.0,1.0
1235,wine,0,256,auto,0,0.0,0.0,1.0
1236,wine,0,512,auto,0,0.0,0.0,1.0
1237,wine,0,100,0.05,0,0.0,0.0,1.0
1238,wine,0,100,0.1,0,0.0,0.0,1.0
1239,wine,0,100,0.2,0,0.0,0.0,1.0
1240,wine,0,100,0.5,0,0.0,0.0,1.0
1241,wine,0,100,1,0,0.0,0.0,1.0
